"Id";"Name";"YearRange";"ReleaseDate";"Director";"Creator";"Cast";"Duration";"RatingValue";"ContentRating";"Genre";"Url";"Description"
"predator_2";"Predator 2";"1989 1990 1991";"Nov 21, 1990 Wide";"Stephen Hopkins";"Jim Thomas,John Thomas";"Danny Glover,Gary Busey,Ruben Blades,Maria Conchita Alons...,Bill Paxton,Robert Davi,Adam Baldwin,Kent McCord,Morton Downey Jr,Calvin Lockhart,Steve Kahan,Henry Kingi,Jackie Burch,Corey Rand,Ferne Cassel,Elpidia Carrillo,Lilyan Chauvin,Michael Mark Edmonds...,James Ishida,Teri Weigel,Stephen Kahan,Louis Eppolito,Charlie Haugk,Sylvia Kauders,Charles David Richar...,Julian Reyes,DeLynn Binzel,Carl Pistilli,Vonte Sweet,Ron Moss,Brian Levinson,Lou Eppolito,Diana James,Beth Kanar,William R. Perry,Alex Chapman,Gerard G. Williams,John Cann,Michael Papajohn,Casey Sander,Pat Skipper,Carmine Zozzora,Valerie Karasek,Chuck Boyd,David Starwalt,Abraham Alvarez,Billy Williams,Jim Ishida,George Christy,Lucinda Weist,Richard Anthony Cren...,Billy 'Sly' Williams,Paolo Tocha,Nick Corri,Tom Finnegan,Patience Moore,Kashka,Ronn Moss,Jeffrey Reed,Paul Abascal,Michael Wiseman,Kevin Peter Hall,Charles Haugk,Jsu Garcia";"1 hr. 48 min.";"4.6/10";"R";"Action & Adventure,Horror,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/predator_2/";"This special effects-heavy science fiction sequel moves the action from the first film's Amazon forest to the urban jungle of L.A. Danny Glover stars as Lt. Mike Harrigan, an LAPD detective baffled by his latest case, the ritualistic slaughter of several drug dealers by a devastating killer who leaves no traces. As Harrigan and his partners, Danny Archuletta (Ruben Blades), Leona Cantrell (Maria Conchita Alonso), and Jerry Lambert (Bill Paxton), try to figure out who or what killed the,criminals, FBI investigator Stephen Keyes (Gary Busey) attempts to warn the team away from investigating further. When two of his team are killed in a particularly grisly way, Harrigan uncovers the truth -- their quarry is an alien creature that hunts humans for sport. Attracted to violence, its latest choice of prey is gun-toting Jamaican drug dealers. Keyes and his team know all about the nasty extraterrestrial and its bloody pastime because they've been studying it for ten years, and they've come up with a possible means of dispatching the beast. When that plan backfires, however, it comes down to Harrigan and an extremely irritated otherworldly foe, slugging it out in a rooftop confrontation. ~ Karl Williams, Rovi"
"1153488-bubble";"Bubble";"2005 2006 2007";"Jan 27, 2006 Wide";"Steven Soderbergh";"Coleman Hough";"Debbie Doebereiner,Dustin James Ashley,Dustin J Ashley,Misty Dawn Wilkins,Omar Cowan,Laurie Lee,David Hubbard,Kyle Smith,Decker Moody,Steve Deem,A. Paul Brooks Jr.,Daniel R. Christian,Ross Clegg,Terrence V. Williams...,Thomas R. Davis,Terrence B. Williams...,Leonora K. Hornbeck,Scott Smeeks,Lenora K. Hornbeck,Katherine Beaumier,Dawn Hall,Joyce Brookhart,Amanda Massey,Adam C. Anderson,Jeffrey R. Morris,Kyle P. Smith,Kyle Smith (II)";;"6.3/10,6.3/10";"R (for some language)";"Drama,Action & Adventure,Art House & International,Mystery & Suspense";"http://www.rottentomatoes.com/m/1153488-bubble/";"Steven Soderbergh followed up his slick, star-studded sequel, Ocean's Twelve, with Bubble, a small-town drama about workers in a doll factory, played by a cast of unknowns. Martha (Debbie Doebereiner) seems to have acclimated herself to a very simple life. She works at the factory, where she eats lunch with a younger co-worker, Kyle (Dustin Ashley), and goes home to take care of her elderly father. Her routine is disrupted when an attractive young woman, Rose (Misty Wilkins), is hired at the,factory to help them with the holiday rush. Rose soon tells the others that she's eager to leave their town, where there is 'nothing to do.' She immediately attracts Kyle's attention. One night, Rose asks Martha to baby-sit for her two-year-old daughter while she goes out on a date. Martha is startled to learn that her date is with Kyle. When Rose returns home that night, she's greeted by her angry ex-boyfriend, Jake (K. Smith), who accuses her of stealing from him. Martha looks on while Rose and Jake have a heated confrontation. The next morning, one of the characters is found murdered, and a detective (played by Decker Moody) begins to investigate. Bubble was written by Coleman Hough, who also scripted Soderbergh's Full Frontal. It was shown at the 2005 New York Film Festival, presented by the Film Society of Lincoln Center. ~ Josh Ralske, Rovi"
"unhinged";"Unhinged";"1981 1982 1983";"Jan 1, 1982 Wide";"Don Gronquist";"Don Gronquist";"Laurel Munson,Janet Penner,Barbara Lusch,John Morrison,Sara Ansley,Virginia Settle";"1 hr. 20 min.";;"Unrated";"Horror";"http://www.rottentomatoes.com/m/unhinged/";"Filmed in Oregon, Unhinged is yet another Halloween and Friday the 13th wannabe. Heroine J. E. Penner is one of the few cast members left in one piece by a mysterious serial killer. Props essential to the action include machetes, scythes and power saws. The climactic showdown between heroine and villain is as predictable as it is inevitable. The 'auteur' of this one is a fellow by the name of Don Gronquist, who produced, directed and co-wrote."
"1010242-hurricane";"The Hurricane";"1936 1937 1938";"Jan 1, 1937 Wide";"John Ford,Stuart Heisler";"Oliver H. P. Garrett,Dudley Nichols,Oliver H.P. Garrett";;"1 hr. 42 min.";"";"Unrated";"Drama,Action & Adventure,Romance,Classics";"http://www.rottentomatoes.com/m/1010242-hurricane/";"Framed in a flashback related by doctor Thomas Mitchell, The Hurricane is in essence the story of a struggle between individual freedom and colonial oppression. Jon Hall plays Terangi, a tempestuous native of the French-controlled island of Manakoora. After marrying childhood sweetheart Marama (Dorothy Lamour, saronged as usual), Terangi takes a job on a ship. While docked in Tahiti, Teragni is goaded into a fight by a white man - an offense punishable by a stiff prison term. French governor,DeLaage (Raymond Massey) has nothing personal against the native, but he is dedicated to upholding the strict letter of the law. Even the appeals made on behalf of Terangi by doctor Mitchell, priest C. Aubrey Smith, ship's captain Jerome Cowan and the governor's own wife (Mary Astor) fail to weaken DeLaage's resolve to do his duty. Thus begins a chain of events that entangles the freedom-loving Terangi in the impenetrable web of white 'justice'. Time and again Terangi escapes from prison, only to be recaptured and sentenced to longer and longer terms. Finally managing to make his way back to Manakoora -- and killing a prison guard in the process -- Terangi continues to be doggedly pursued by DeLaage. Just as Terangi is about to sail off to parts unknown in an outrigger canoe with Marama and their child, the hurricane begins. At the risk of his own life, and his freedom, Terangi rescue DeLaage's wife and several other storm refugees. Largely the handiwork of art director James Basevi, the hurricane of The Hurricane was not directed by the film's official helmsman John Ford, but by an uncredited Stuart Heisler -- a fact readily acknowledged by Ford. Adapted by Dudley Nichols and Oliver H. P. Garrett from a novel by Charles Nordhoff and James Norman Hall, The Hurricane was poorly remade in 1979 with Jason Robards and Mia Farrow in the Raymond Massey and Mary Astor roles."
"american_hustle";"American Hustle";"2012 2013 2014";"Dec 20, 2013 Wide";"David O. Russell";"Eric Singer (V),Eric Warren Singer,David O. Russell";"Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence,Louis C.K.,Jack Huston,Jack Jones,Michael Peña,Shea Whigham,Alessandro Nivola,Elisabeth Röhm,Paul Herman,Said Taghmaoui,Matthew Russell,Thomas Matthews,Adrian Martinez,Anthony Zerbe,Colleen Camp,Steve Gagliastro,Chris Tarjan,Zachariah Supka,Christy Scott Cashma...,Simon Hamlin,Martie Barylick,Dawn Olivieri,Becky Dennis,Jay Giannone,Arthur Birnbaum,Rob Dininni,Michael Fennimore,Corbo Dante,Santino Corbo,Bo Cleary,Greg Maxwell,Mickey O'Keefe,Aaron Flanders,Erica McDermott,Alura Carbrey,Kayla Feeney,Shannon Halliday,Volieda Webb,Patsy Meck,Abby Lavin,Damien Di Paola,Paul Campbell,Jeff Avigian,Stacy Hock,Michael Trigg,Richard Heneks,Ted Zalewski,Elias Birnbaum,Armen Garo,Sal DiMino,Gary Craig,Barry Primus,Sonny Gordon,Deva Mahal,Dicky Eklund Jr.,Sean Eklund,Charley Broderick,Richard Donnelly,Gary Zahakos,Frank Geraci,Melson Alford,Melissa McMeekin,JJ Wright,Bob Taraschi,Jack Jones,Matthew Russell,Paul Campbell VIII";;"8.2/10,8.9/10";"R (for pervasive language, some sexual content and brief violence)";"Drama";"http://www.rottentomatoes.com/m/american_hustle/";"A fictional film set in the alluring world of one of the most stunning scandals to rock our nation, American Hustle tells the story of brilliant con man Irving Rosenfeld (Christian Bale), who along with his equally cunning and seductive British partner Sydney Prosser (Amy Adams) is forced to work for a wild FBI agent Richie DiMaso (Bradley Cooper). DiMaso pushes them into a world of Jersey powerbrokers and mafia that's as dangerous as it is enchanting. Jeremy Renner is Carmine Polito, the,passionate, volatile, New Jersey political operator caught between the con-artists and Feds. Irving's unpredictable wife Rosalyn (Jennifer Lawrence) could be the one to pull the thread that brings the entire world crashing down. Like David O. Russell's previous films, American Hustle defies genre, hinging on raw emotion, and life and death stakes. (c) Sony"
"memento";"Memento";"1999 2000 2001";"Sep 5, 2000 Wide";"Christopher Nolan";"Jonathan Nolan,Christopher Nolan";"Guy Pearce,Joe Pantoliano,Carrie-Anne Moss,Stephen Tobolowsky,Mark Boone Jr.,Harriet Sansom Harri...,Jorja Fox,Callum Keith Rennie,Larry Holden,Thomas Lennon,Russ Fega,Kimberly Lynn Campbe...,Marianne Muellerleil...,Mark Boone Junior";;"8.2/10,7.8/10";"R (for violence, language and some drug content)";"Mystery & Suspense,Drama";"http://www.rottentomatoes.com/m/memento/";"A man is determined to find justice after the loss of a loved one, even though he is incapable of fully remembering the crime, in this offbeat thriller. Leonard (Guy Pearce) is a man who is struggling to put his life back together after the brutal rape and murder of his wife. But Leonard's problems are different from those of most people in his situation$% he was beaten severely by the same man who killed his wife. The most significant manifestation of Leonard's injuries is that his short-term,memory has been destroyed$% he is incapable of retaining any new information, and must resort to copious note-taking and Polaroid photographs in order to keep track of what happens to him over the course of a day (he's even tattooed himself with a few crucial bits of information he can't get along without). Leonard retains awareness that his wife was brutally murdered, however, and he's convinced that the culprit still walks the streets. Leonard is obsessed with the notion of taking revenge against the man who has ruined his life, and he sets out to find him, getting help from Natalie (Carrie-Anne Moss), who appears to be a sympathetic barmaid, and Teddy (Joe Pantoliano), who claims to be Leonard's friend, even though Leonard senses that he cannot be trusted. Writer/director Christopher Nolan adapted Memento from a short story by his brother Jonathan Nolan. ~ Mark Deming, Rovi"
"die_another_day";"Die Another Day";"2001 2002 2003";"Nov 22, 2002 Wide";"Lee Tamahori";"Neal Purvis,Robert Wade";"Pierce Brosnan,Halle Berry,Toby Stephens,Rosamund Pike,Rick Yune,Judi Dench,John Cleese,Michael Madsen,Will Yun Lee,Kenneth Tsang,Emilio Echevarría,Emilio Echeverria,Michael Gorevoy,Lawrence Makoare,Colin Salmon,Mikhail Gorevoy,Samantha Bond,Madonna,Ben Wee,Rachel Grant,Ian Pirie,Simón Andreu,Mark Dymond,Deborah Moore,Oliver Skeete,Joaquín Martínez,Michael G. Wilson,Daryl Kwan,Vincent Wong,Stuart Ong,Manolo Caro,Tymarah,Paul Darrow,Lucas Hare,Cristina Contes,Stewart Scudamore,Bill Nash,James Wallace,Ami Veveers-Chorlton";;"6.1/10,5.8/10";"PG-13 (for action violence and sexuality)";"Mystery & Suspense,Action & Adventure";"http://www.rottentomatoes.com/m/die_another_day/";"A high-speed hovercraft chase, through a minefield in the demilitarized zone separating North and South Korea, marks the beginning of James Bond (Agent 007) embarking on his latest mission. From Hong Kong, to Cuba to London, Bond circles the world in his quest to unmask a traitor, and prevent a war of catastrophic proportions. On his way, he crosses paths with the beautiful Jinx and Miranda Frost, who become further entwined in his latest adventure. Hot on the trail of deadly megalomaniac,,Gustav Graves and his ruthless right-hand man Zoo, Bond travels to Iceland into the villain's lair: a palace built entirely of ice. There he experiences, firsthand, the power of a high-tech weapon. Ultimately, this leads to an explosive confrontation back in Korea, where the mission began."
"odd_couple_ii";"The Odd Couple II";"1997 1998 1999";"Apr 10, 1998 Wide";"Neil Simon,Howard Deutch,Walter Deutch";"Neil Simon";"Jack Lemmon,Walter Matthau,Christine Baranski,Barnard Hughes,Jonathan Silverman,Jean Smart,Lisa Waltz,Mary Beth Peil,Doris Belack,Ellen Geer,Jay O Sanders,Rex Linn,Peggy Miley,Alice Ghostley,Mary Fogerty,Rebecca Schull,Florence Stanley,Lou Cutell,Richard Riehle,Bernard Hughes";"1 hr. 36 min.";"4.4/10,4.1/10";"PG-13 (adult situations/language)";"Comedy";"http://www.rottentomatoes.com/m/odd_couple_ii/";"Thirty years after their stint as disparate, sparring roommates, Oscar and Felix meet and drive a rental car across the desert to attend the wedding of Oscar's son Brucey. Along the way they have many misadventures, including their car breaking down and getting sprayed by a crop duster."
"tick-tock-lullaby";"Tick Tock Lullaby";"2006 2007 2008";"Mar 1, 2007 Wide";"Lisa Gornick";;;;;"Unrated";"Drama,Comedy";"http://www.rottentomatoes.com/m/tick-tock-lullaby/";"Filmmaker Lisa Gornick blends live-action and hand-drawn cartoons in this bittersweet dramedy. Along with serving as writer and director, Gornick stars as Sasha, an artist whose biological clock is beginning to tick louder and louder. Also starring Joanna Bending and William Bowry, Tick Tock Lullaby screened at numerous international film festivals throughout 2007. ~ Matthew Tobey, Rovi"
"as_i_stand";"As I Stand";"2012 2013 2014";"Feb 5, 2013 Wide";"Carlo Nicoletta";"Carlo Nicoletta";"Ian Hutton,Adam M. Griffith,Donna DelBueno,Thomas Hitchcock,Vanessa Amador,Donna Del Bueno,Kate Kenney";"1 hr. 56 min.";;"Unrated";"Drama,Kids & Family";"http://www.rottentomatoes.com/m/as_i_stand/";"As I Stand is a feature film about two young men whose families are faced with unexpected tragedies. This heart warming story follows Devin Wheeler and Matthew Daniels as they search for peace and understanding through God. While Devin turns to his faith for strength and guidance, Matthew turns away from his faith placing blame and demanding answers. As the landscape of their lives to change, each man handles the road ahead in a very different fashion. The story comes full circle when both men,meet at a crossroads faced with the same question...Would you love God for nothing?"
