"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt3278950";"Under the Blood-Red Sun";"2014";"14 September 2014 (USA)";"Tim Savage";"Graham Salisbury";"Kyler Ki Sakamoto,Kalama Epstein,Dann Seki";"Kyler Ki Sakamoto,Kalama Epstein,Dann Seki,Autumn Ogawa,Wil Kahele,Chris Tashima,Bryce Moore,Mina Kohara,Benen Weir,Aidan James,Marco Lopez,Howard Bishop,Shiro Kawai,Tom Holowach,Lisa Barnes";"English";"USA";"99 min";"8.3";"31";"3 user,3 critic";"Drama,Family,History";"Oahu, Hawaii, USA";"December 7, 1941 - On a Sunday morning, TOMIKAZU (TOMI) NAKAJI and his best friend BILLY DAVIS are playing baseball in a field near their homes in Hawaii when the Japanese launch a surprise..."
"tt0074486";"Eraserhead";"1977";"31 December 1978 (Poland)";"David Lynch";"David Lynch";"Jack Nance,Charlotte Stewart,Allen Joseph";"Jack Nance,Charlotte Stewart,Allen Joseph,Jeanne Bates,Judith Roberts,Laurel Near,V. Phipps-Wilson,Jack Fisk,Jean Lange,Thomas Coulson,John Monez,Darwin Joston,T. Max Graham,Hal Landon Jr.,Jennifer Chambers Lynch";"English";"USA";"89 min";"7.4";"63,066";"526 user,146 critic";"Fantasy,Horror,Sci-Fi";"Center for Advanced Film Studies, American Film Institute - 2021 N. Western Avenue, Los Angeles, California, USA";"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child."
"tt0451079";"Horton Hears a Who!";"2008";"14 March 2008 (USA)";"Jimmy Hayward,Steve Martino";"Ken Daurio,Cinco Paul";"Jim Carrey,Steve Carell,Carol Burnett";"Jim Carrey,Steve Carell,Carol Burnett,Will Arnett,Seth Rogen,Dan Fogler,Isla Fisher,Jonah Hill,Amy Poehler,Jaime Pressly,Charles Osgood,Josh Flitter,Niecy Nash,Jesse McCartney,Shelby Adamowsky";"English";"USA";"86 min";"6.9";"99,821";"142 user,200 critic";"Animation,Adventure,Comedy";;"Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists."
"tt1169834";"Mississippi Damned";"2009";"16 January 2009 (USA)";"Tina Mabry";"Tina Mabry";"Adam Clark,Malcolm Goodwin,Michael Hyatt";"Adam Clark,Malcolm Goodwin,Michael Hyatt,Malcolm David Kelley,Jossie Thacker,Tessa Thompson,Simbi Khali,D.B. Woodside,Chasity Kershal Hammitte,Kylee Russell,Cynthia Addai-Robinson,Michael Beasley,Donna Biscoe,Southey Blanton,Benjamin Brown";"English";"USA";"120 min";"7.2";"374";"7 user,5 critic";"Drama";"North Carolina, USA";"Three poor Black kids in rural Mississippi reap the consequences of their family's cycle of abuse, addiction, and violence."
"tt1174732";"An Education";"2009";"5 February 2010 (USA)";"Lone Scherfig";"Lynn Barber,Nick Hornby";"Carey Mulligan,Peter Sarsgaard,Alfred Molina";"Carey Mulligan,Olivia Williams,Alfred Molina,Cara Seymour,William Melling,Connor Catchpole,Matthew Beard,Peter Sarsgaard,Amanda Fairbank-Hynes,Ellie Kendrick,Dominic Cooper,Rosamund Pike,Nick Sampson,Kate Duchêne,Bel Parker";"English,French";"UK,USA";"100 min";"7.3";"106,784";"234 user,277 critic";"Drama";"Bloomsbury Service Station - 6 Store Street, Bloomsbury, London, England, UK";"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age."
"tt0057878";"Bedtime Story";"1964";"21 August 1964 (West Germany)";"Ralph Levy";"Stanley Shapiro,Paul Henning";"Marlon Brando,David Niven,Shirley Jones";"Marlon Brando,David Niven,Shirley Jones,Dody Goodman,Aram Stephan,Parley Baer,Marie Windsor,Rebecca Sand,Frances Robinson,Henry Slate,Norman Alden,Susanne Cramer,Cynthia Lynn,Ilse Taurins,Francine York";"English";"USA";"99 min";"6.8";"976";"24 user,5 critic";"Comedy";"Cannes, Alpes-Maritimes, France";"The story of two gigolos who vie to see which is the best at their profession."
"tt0119237";"Gummo";"1997";"24 November 1997 (Australia)";"Harmony Korine";"Harmony Korine";"Nick Sutton,Jacob Sewell,Lara Tosh";"Jacob Sewell,Nick Sutton,Lara Tosh,Jacob Reynolds,Darby Dougherty,Chloë Sevigny,Carisa Glucksman,Jason Guzak,Casey Guzak,Wendall Carr,James Lawhorn,James Glass,Ellen M. Smith,Charles Matthew Coatney,Harmony Korine";"English";"USA";"89 min";"6.6";"22,561";"402 user,48 critic";"Drama";"Tennessee, USA";"Lonely residents of a tornado-stricken Ohio town wander the deserted landscape trying to fulfill their boring, nihilistic lives."
"tt0098382";"Star Trek V: The Final Frontier";"1989";"9 June 1989 (USA)";"William Shatner";"Gene Roddenberry,William Shatner";"William Shatner,Leonard Nimoy,DeForest Kelley";"William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan,Walter Koenig,Nichelle Nichols,George Takei,David Warner,Laurence Luckinbill,Charles Cooper,Cynthia Gouw,Todd Bryant,Spice Williams-Crosby,Rex Holman,George Murdock";"English,Klingon";"USA";"107 min";"5.4";"40,473";"288 user,94 critic";"Action,Adventure,Sci-Fi";"Alabama Hills, Lone Pine, California, USA";"Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy."
"tt4163020";"Tales of Halloween";"2015";"16 October 2015 (USA)";"Darren Lynn Bousman,Axelle Carolyn";"Axelle Carolyn,Andrew Kasch";"Booboo Stewart,Grace Phipps,Barry Bostwick";"Booboo Stewart,Grace Phipps,Barry Bostwick,Greg Grunberg,Cerina Vincent,Keir Gilchrist,Lisa Marie,Lin Shaye,Adrienne Barbeau,Sam Witwer,Barbara Crampton,Pollyanna McIntosh,John Landis,Clare Kramer,Madison Iseman";"English";"USA";"92 min";"6.6";"332";"3 user,36 critic";"Horror";"Los Angeles, California, USA";"Ten stories are woven together by their shared theme of Halloween night in an American suburb, where ghouls, imps, aliens and axe murderers appear for one night only to terrorize unsuspecting residents."
"tt0112722";"Copycat";"1995";"27 October 1995 (USA)";"Jon Amiel";"Ann Biderman,David Madsen";"Sigourney Weaver,Holly Hunter,Dermot Mulroney";"Sigourney Weaver,Holly Hunter,Dermot Mulroney,William McNamara,Harry Connick Jr.,J.E. Freeman,Will Patton,John Rothman,Shannon O'Hurley,Bob Greene,Tony Haney,Danny Kovacs,Tahmus Rounds,Scott DeVenney,David Michael Silverman";"English";"USA";"123 min";"6.6";"40,501";"130 user,57 critic";"Crime,Drama,Mystery";"Golden Gate National Recreation Area, San Francisco, California, USA";"An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past."
"tt0021307";"The Rogue Song";"1930";"10 May 1930 (USA)";"Lionel Barrymore,Hal Roach";"Robert Bodansky,John Colton";"Lawrence Tibbett,Catherine Dale Owen,Nance O'Neil";"Lawrence Tibbett,Catherine Dale Owen,Nance O'Neil,Judith Vosselli,Ullrich Haupt,Elsa Alsen,Florence Lake,Lionel Belmore,Wallace MacDonald,Kate Price,Kewpie Morgan,Burr McIntosh,James Bradbury Jr.,Stan Laurel,Oliver Hardy";"English";"USA";"104 min";"6.1";"71";"5 user,2 critic";"Musical,Romance";"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA";"In czarist Russia, a princess falls for a dashing bandit leader, but their romance proves a stormy one."
"tt1924435";"Let's Be Cops";"2014";"13 August 2014 (USA)";"Luke Greenfield";"Luke Greenfield,Nicholas Thomas";"Jake Johnson,Damon Wayans Jr.,Rob Riggle";"Jake Johnson,Damon Wayans Jr.,Rob Riggle,Nina Dobrev,James D'Arcy,Keegan-Michael Key,Andy Garcia,Jonathan Lajoie,Tom Mardirosian,Natasha Leggero,Rebecca Koon,Joshua Ormond,L. Warren Young,Nelson Bonilla,Brian Oerly";"English";"USA";"104 min";"6.5";"93,126";"143 user,125 critic";"Comedy";"Atlanta, Georgia, USA";"Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted 'heroes' get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line."
"tt0052933";"It Happened to Jane";"1959";"14 July 1959 (Denmark)";"Richard Quine";"Norman Katkov,Max Wilk";"Doris Day,Jack Lemmon,Ernie Kovacs";"Doris Day,Jack Lemmon,Ernie Kovacs,Steve Forrest,Teddy Rooney,Russ Brown,Walter Greaza,Parker Fennelly,Mary Wickes,Philip Coolidge,Max Showalter,John Cecil Holm,Gina Gillespie,Dick Crockett,Napoleon Whiting";"English";"USA";"97 min";"6.7";"1,513";"33 user,9 critic";"Comedy";"Plainville, Connecticut, USA";"Jane Osgood runs a lobster business, which supports her two young children. Railroad staff inattention ruins her shipment, so with her lawyer George, Jane sues Harry Foster Malone, director of the line and the 'meanest man in the world'."
"tt0105809";"Where Sleeping Dogs Lie";"1991";"19 June 1993 (South Korea)";"Charles Finch";"Yolande Turner,Charles Finch";"Dylan McDermott,Tom Sizemore,Sharon Stone";"Dylan McDermott,Tom Sizemore,Sharon Stone,Ron Karabatsos,Charles Finch,Mary Woronov,David Q. Combs,Vanna Bonta,Elizabeth Whitcraft,Phoebe Stone,Shawne Rowe,Richard Zavaglia,Jillian McWhirter,Brett Cullen";"English";"USA";"95 min";"4.6";"651";"12 user,3 critic";"Crime,Mystery,Thriller";;"A murder mystery writer misreads the nervous man he bullies in a spooky Hollywood mansion."
"tt0094963";"The Dead Pool";"1988";"13 July 1988 (USA)";"Buddy Van Horn";"Harry Julian Fink,Rita M. Fink";"Clint Eastwood,Liam Neeson,Patricia Clarkson";"Clint Eastwood,Patricia Clarkson,Liam Neeson,Evan C. Kim,David Hunt,Michael Currie,Michael Goodwin,Darwin Gillett,Anthony Charnota,Christopher P. Beale,John Allen Vick,Jeff Richmond,Patrick N. Van Horn,Sigrid Wurschmidt,Jim Carrey";"English";"USA";"91 min";"6.3";"28,948";"112 user,45 critic";"Action,Crime,Mystery";"1954 Mason Street, North Beach, San Francisco, California, USA";"Dirty Harry Callahan must stop a sick secret contest to murder local celebrities, which includes himself as a target."
"tt0090056";"Spies Like Us";"1985";"6 December 1985 (USA)";"John Landis";"Dan Aykroyd,Dave Thomas";"Chevy Chase,Dan Aykroyd,Steve Forrest";"Chevy Chase,Dan Aykroyd,Steve Forrest,Donna Dixon,Bruce Davison,Bernie Casey,William Prince,Tom Hatten,Frank Oz,Charles McKeown,James Daughton,Jim Staahl,Vanessa Angel,Svetlana Plotnikova,Bjarne Thomsen";"English,Russian";"USA";"102 min";"6.3";"32,205";"62 user,28 critic";"Adventure,Comedy";"Lancaster, California, USA";"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War."
"tt0241527";"Harry Potter and the Sorcerer's Stone";"2001";"16 November 2001 (USA)";"Chris Columbus";"J.K. Rowling,Steve Kloves";"Daniel Radcliffe,Rupert Grint,Richard Harris";"Richard Harris,Maggie Smith,Robbie Coltrane,Saunders Triplets,Daniel Radcliffe,Fiona Shaw,Harry Melling,Richard Griffiths,Derek Deadman,Ian Hart,Ben Borowiecki,Warwick Davis,Verne Troyer,John Hurt,Richard Bremmer";"English";"UK,USA";"152 min";"7.5";"402,103";"1,548 user,257 critic";"Adventure,Family,Fantasy";"London, England, UK";"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School of Witchcraft and Wizardry."
"tt1252329";"Redwoods";"2009";"24 June 2009 (USA)";"David Lewis";"David Lewis";"Matthew Montgomery,Tad Coughenour,Caleb Dorfman";"Matthew Montgomery,Tad Coughenour,Caleb Dorfman,Brendan Bradley,Simon Burzynski,Clara Brighton,Laurie Burke,Elinor Bell,Cole Panther,Libby Zilber,Bill Gollihur";"English";"USA";"82 min";"5.5";"1,139";"22 user,11 critic";"Drama,Romance";"Guerneville, California, USA";"An unfulfilled gay man in a stagnant relationship finds his life changed forever when he meets a struggling writer visiting the Redwoods Country."
"tt1521877";"Vanishing of the Bees";"2009";"9 October 2009 (UK)";"Maryam Henein,George Langworthy";"Maryam Henein,George Langworthy";"Ellen Page,Bret Adee,Dennis Cardoza";"Ellen Page,Bret Adee,Dennis Cardoza,Henri Clement,Jay Feldman,Emilia Fox,Maryann Frazier,Jean Glavany,Davey Hackenberg,David Hackenberg,Gunther Hauk,Wayne Larsen,Dee Lusby,David Mendes,Philipp Mimkes";"English,German,French";"USA";"87 min";"7.1";"834";"14 user,6 critic";"Documentary,History";"Australia";"This documentary takes a piercing investigative look at the economic, political and ecological implications of the worldwide disappearance of the honeybee. The film examines our current ..."
"tt0407265";"Transamerica";"2005";"3 March 2006 (USA)";"Duncan Tucker";"Duncan Tucker";"Felicity Huffman,Kevin Zegers,Fionnula Flanagan";"Andrea James,Felicity Huffman,Danny Burstein,Maurice Orozco,Elizabeth Peña,Craig Bockhorn,Paul Borghese,Kevin Zegers,Jon Budinoff,Venida Evans,Raynor Scheine,Kate Bayley,Stella Maeve,Teala Dunn,Jim Frangione";"English,Spanish";"USA";"103 min";"7.5";"35,126";"229 user,167 critic";"Adventure,Comedy,Drama";"Arizona, USA";"A pre-operative male-to-female transsexual takes an unexpected journey when she learns that she fathered a son, now a teenage runaway hustling on the streets of New York."
"tt0059221";"The Ghost and Mr. Chicken";"1966";"20 January 1966 (USA)";"Alan Rafkin";"James Fritzell,Everett Greenbaum";"Don Knotts,Joan Staley,Liam Redmond";"Don Knotts,Joan Staley,Liam Redmond,Dick Sargent,Skip Homeier,Reta Shaw,Lurene Tuttle,Philip Ober,Harry Hickox,Charles Lane,Jesslyn Fax,Nydia Westman,George Chandler,Robert Cornthwaite,Jim Begg";"English";"USA";"90 min";"7.4";"3,718";"60 user,14 critic";"Comedy,Family,Mystery";"Colonial Street, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"Luther Heggs aspires to being a reporter for his small town newspaper, the Rachel Courier Express. He gets his big break when the editor asks him to spend the night at the Simmons mansion ..."
"tt0028315";"Stowaway";"1936";"25 December 1936 (USA)";"William A. Seiter";"William M. Conselman,Arthur Sheekman";"Shirley Temple,Robert Young,Alice Faye";"Shirley Temple,Robert Young,Alice Faye,Eugene Pallette,Helen Westley,Arthur Treacher,Allan Lane,J. Edward Bromberg,Astrid Allwyn,Robert Greig,Jayne Regan,Julius Tannen,Willie Fung,Philip Ahn,Paul McVey";"English,Mandarin";"USA";"87 min";"7.2";"736";"16 user,5 critic";"Musical,Adventure,Family";"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA";"Ching-Ching gets lost in Shanghai and is befriended by American playboy Tommy Randall. She falls asleep in his car which winds up on a ship headed for America. Susan Parker, also on the ..."
"tt0083791";"The Dark Crystal";"1982";"17 December 1982 (USA)";"Jim Henson,Frank Oz";"David Odell,Jim Henson";"Jim Henson,Kathryn Mullen,Frank Oz";"Jim Henson,Kathryn Mullen,Frank Oz,Dave Goelz,Steve Whitmire,Louise Gold,Brian Muehl,Bob Payne,Mike Quinn,Tim Rose,Jean-Pierre Amiel,Hugh Spight,Robbie Barnett,Swee Lim,Simon J. Williamson";"English";"USA,UK";"93 min";"7.2";"38,648";"210 user,80 critic";"Adventure,Family,Fantasy";"Twyecross, Leicestershire, England, UK";"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and so restore order to his world."
"tt0118607";"Amistad";"1997";"25 December 1997 (USA)";"Steven Spielberg";"David Franzoni";"Djimon Hounsou,Matthew McConaughey,Anthony Hopkins";"Morgan Freeman,Nigel Hawthorne,Anthony Hopkins,Djimon Hounsou,Matthew McConaughey,David Paymer,Pete Postlethwaite,Stellan Skarsgård,Razaaq Adoti,Abu Bakaar Fofanah,Anna Paquin,Tomas Milian,Chiwetel Ejiofor,Derrick N. Ashong,Geno Silva";"English,Mende,Spanish";"USA";"155 min";"7.2";"52,948";"213 user,77 critic";"Drama,History";"Marble House - 596 Bellevue Avenue, Newport, Rhode Island, USA";"About a 1839 mutiny aboard a slave ship that is traveling towards the northeastern coast of America. Much of the story involves a court-room drama about the free man who led the revolt."
"tt0075989";"Empire of the Ants";"1977";"July 1977 (USA)";"Bert I. Gordon";"H.G. Wells,Jack Turley";"Joan Collins,Robert Lansing,John David Carson";"Joan Collins,Robert Lansing,John David Carson,Albert Salmi,Jacqueline Scott,Pamela Susan Shoop,Robert Pine,Edward Power,Brooke Palance,Tom Fadden,Irene Tedrow,Harry Holcombe,Jack Kosslyn,Ilse Earl,Janie Gavin";"English";"USA";"89 min";"3.8";"3,030";"86 user,62 critic";"Sci-Fi,Horror";"Fort Pierce, Florida, USA";"Scam artist Joan Collins tries to sell phony real estate deals in the Florida Everglades. She and her unsuspecting buyers don't know its been taken over by giant ants."
"tt1564367";"Just Go with It";"2011";"11 February 2011 (USA)";"Dennis Dugan";"Allan Loeb,Timothy Dowling";"Adam Sandler,Jennifer Aniston,Brooklyn Decker";"Adam Sandler,Jennifer Aniston,Nicole Kidman,Nick Swardson,Brooklyn Decker,Bailee Madison,Griffin Gluck,Dave Matthews,Kevin Nealon,Rachel Dratch,Allen Covert,Dan Patrick,Minka Kelly,Jackie Sandler,Rakefet Abergel";"English";"USA";"117 min";"6.4";"159,781";"199 user,201 critic";"Comedy,Romance";"1000 Gayley Ave, Los Angeles, California, USA";"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend."
"tt1133985";"Green Lantern";"2011";"17 June 2011 (USA)";"Martin Campbell";"Greg Berlanti,Michael Green";"Ryan Reynolds,Blake Lively,Peter Sarsgaard";"Ryan Reynolds,Blake Lively,Peter Sarsgaard,Mark Strong,Tim Robbins,Jay O. Sanders,Taika Waititi,Angela Bassett,Mike Doyle,Nick Jandl,Dylan James,Gattlin Griffith,Jon Tenney,Leanne Cochran,Temuera Morrison";"English";"USA";"114 min";"5.7";"206,822";"543 user,432 critic";"Action,Adventure,Romance";"San Diego, California, USA";"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps."
"tt0486655";"Stardust";"2007";"10 August 2007 (USA)";"Matthew Vaughn";"Jane Goldman,Matthew Vaughn";"Charlie Cox,Claire Danes,Sienna Miller";"Ian McKellen,Bimbo Hart,Alastair MacIntosh,David Kelly,Ben Barnes,Kate Magowan,Melanie Hill,Charlie Cox,Sienna Miller,Henry Cavill,Nathaniel Parker,Darby Hawker,Frank Ellis,Peter O'Toole,Mark Strong";"English";"UK,USA,Iceland";"127 min";"7.7";"200,327";"481 user,230 critic";"Adventure,Family,Fantasy";"Kinlochewe, Highland, Scotland, UK";"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
"tt2049511";"No Tell Motel";"2012";"9 October 2012 (USA)";"Brett Donowho";"T.J. Cimfel";"Chalie Howes,Johnny Hawkes,Andrew MacFarlane";"Chalie Howes,Johnny Hawkes,Andrew MacFarlane,Angel McCord,Chelsey Reist,Rileigh Chalmers,James Tyce,Stephanie Van Dyck,Heath Whitelock,Ed Holden,Katrina Mydske,Luke Dodds";"English";"USA";"84 min";"3.4";"1,242";"20 user,8 critic";"Horror";"Vernon, British Columbia, Canada";"Dirty little secrets are exposed when five friends become stranded at an abandoned motel haunted by a dark secret of its own."
