"home_alone";"Home Alone";"1989 1990 1991";"Nov 16, 1990 Wide";"Chris Columbus";"John Hughes";"Macaulay Culkin,Joe Pesci,Daniel Stern,Catherine O'Hara,John Heard,Roberts Blossom,John Candy,Angela Goethals,Devin Ratray,Gerry Bamman,Clarke P.Devereux,Hillary Wolf,Janet Hirshenson,Larry Hankin,Jane Jenkins,Michael C. Maronna,Kristin Minter,Jedediah Cohen,Kieran Culkin,Senta Moses,Anna Slotky,Terrie Snell,Jeffrey Wiseman,Virginia Smith,Matt Doherty,Kristen Minter,Daiana Campeanu,Ralph Foody,Bill Erwin,Michael Guido,Ray Toler,Billie Bird,Clarke Devereux,Dan Charles Zulcoski,Lynn Mansbach,Peter Siragusa,Alan Wilder,Hope Davis,Dianne B. Shaw,Keegan Connor Tracy,Jim Ryan,Kenneth Hudson Campb...,Sandra Macat,Mark Beltzman,Ann Whitney,Richard J. Firfer,Jim Ortlieb,Kate Lang Johnson,Jean-Claude Sciore,Monica Devereux,Gerry Becker,Victor Cole,Porscha Radcliffe,Brittany Radcliffe,Michael Hansen,Peter Pantaleo,Edward Bruzan,Frank R. Cernugel,Eddie Korosa,Robert Okrzesik,Leo Perion,Vince Waidzulis,John Hardy,Kate Johnson";"1 hr. 43 min.";"5.1/10,5/10";"PG";"Comedy,Kids & Family";"http://www.rottentomatoes.com/m/home_alone/";"Home Alone is the highly successful and beloved family comedy about a young boy named Kevin (Macaulay Culkin) who is accidentally left behind when his family takes off for a vacation in France over the holiday season. Once he realizes they've left him home alone, he learns to fend for himself and, eventually has to protect his house against two bumbling burglars (Joe Pesci, Daniel Stern) who are planning to rob every house in Kevin's suburban Chicago neighborhood. Though the film's slapstick,ending may be somewhat violent, Culkin's charming presence helped the film become one of the most successful ever at the time of its release.~ Stephen Thomas Erlewine, All Movie Guide"
"la_vida_que_te_espera";"La Vida que te espera (Your Next Life)";"2002 2003 2004";"Jan 1, 2003 Wide";"Manuel Gutiérrez Aragón";;;;;"Unrated";"Art House & International,Drama";"http://www.rottentomatoes.com/m/la_vida_que_te_espera/";"La Vida Que te Espera stars Juan Diego as Gildo, a farmer who becomes the prime suspect of the authorities when an associate of his is murdered. His rural life does not appeal to his two daughters, and their lack of enthusiasm is compounded when the son of the dead man arrives with motives of his own. ~ Perry Seibert, Rovi"
"frankenstein_meets_the_wolf_man";"Frankenstein Meets the Wolf Man";"1942 1943 1944";"Mar 5, 1943 Wide";"Roy William Neill";"Curt Siodmak";"Lon Chaney Jr,Bela Lugosi,Ilona Massey,Patric Knowles,Lionel Atwill,Maria Ouspenskaya,Dennis Hoey,Don Barclay,Rex Evans,Dwight Frye,Harry Stubbs,Martha Vickers,Doris Lloyd,Adia Kuznetzoff,Beatrice Roberts,Jeff Corey,Torben Meyer";"1 hr. 13 min.";"5/10";"Unrated";"Horror,Classics,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/frankenstein_meets_the_wolf_man/";"The fifth film in Universal's 'Frankenstein' series goes for the box-office gold by combining two--count 'em, two!--of the studio's star monsters. We all thought that Larry Talbot (Lon Chaney Jr.), alias The Wolf Man, had been shot dead in his own starring film in 1941, but the opening scenes of Frankenstein vs. the Wolf Man prove us incorrect. Brought back to the land of the living, the anguished Talbot commiserates with gypsy lady Maria Ouspenskaya, who advises him that the only way he'll stay,dead is to confer with Dr. Frankenstein. The good doctor has passed on, but his equipment is intact. With the help of scientist Patric Knowles and Frankenstein descendant Ilona Massey, Talbot attempts to have the life forces sucked from his body and transferred to that of Frankenstein's monster. The latter character is played by Bela Lugosi, who'd turned the same role down in 1931 because he felt it was beneath his dignity. By 1943, however, Lugosi was in no position to refuse the part of the lumbering monster. The actor was relieved to learn that the monster would have the power of speech, a leftover from 1942's Ghost of Frankenstein$% likewise held over from that previous film was the monster's blindness, which would give Lugosi an opportunity to do some swell sightless emoting. But when the preview audience heard the Monster bemoaning his fate in Lugosi's voice, they laughed till they cried. As a result, Universal ordered that all of Lugosi's dialogue be cut. Worse still, the studio also cut all expository dialogue alluding to the monster's blindness, so the film as it stands finds poor Lugosi flailing about with his eyes closed for no apparent reason. At least Lon Chaney Jr. was permitted to portray his Wolfman character without molestation, and this he does very well. So successful was this 'monster rally' that Universal rapidly concocted two follow-ups, House of Frankenstein and House of Dracula, both of which added Dracula (John Carradine) to the witches' brew."
"the_heartbreak_kid";"The Heartbreak Kid";"2006 2007 2008";"Oct 5, 2007 Wide";"Peter Farrelly,Bobby Farrelly";"Bobby Farrelly,Leslie Dixon,Kevin Barnett,Peter Farrelly,Scot Armstrong";"Ben Stiller,Michelle Monaghan,Jerry Stiller,Malin Akerman,Carlos Mencia,Rob Corddry,Danny McBride,Stephanie Courtney,Scott Wilson,Polly Holliday,Roy Jenkins,Johnny Sneed,Amy Sloan,Gwyneth Paltrow,Lauren Bowles,Luis Accinelli,Polly Holiday";;"4.6/10,4.5/10";"R (for strong sexual content, crude humor and language)";"Drama,Romance,Comedy";"http://www.rottentomatoes.com/m/the_heartbreak_kid/";"This remake of Elaine May's The Heartbreak Kid stars Ben Stiller as Eddie, a man who as the film opens is getting married to a woman he proposed to after knowing her for just one week. While on their honeymoon he discovers that his new bride is an many ways a horrible person, and at the same time meets a woman (Michelle Monaghan) who he begins to realize he should have married."
"life_less_ordinary";"A Life Less Ordinary";"1996 1997 1998";"Oct 24, 1997 Wide";"Danny Boyle";"John Hodge";"Ewan McGregor,Cameron Diaz,Holly Hunter,Delroy Lindo,Ian Holm,Dan Hedaya,Ian McNeice,Frank Kanig,Mel Winkler,Anne Cullimore Decke...,Stanley Tucci,K.K. Dodds,Tony Shalhoub,Christopher Gorham,Maury Chaykin,Judith Ivey,Timothy Olyphant,Kitty Brunson,Toni Lynn Byrd,Jayceen Craven,Ann Cullimore Decker,Chuck Gowdy,Jan Hanks,Robert Kellog,Crystal Martinez,Mary-Christina Schau...,Duane Stephens,David Stifel";"1 hr. 43 min.";"5.4/10,3.8/10";"R (for violence and language)";"Drama,Romance,Science Fiction & Fantasy,Comedy";"http://www.rottentomatoes.com/m/life_less_ordinary/";"The acclaimed Trainspotting trio (director Danny Boyle, producer Andrew Macdonald, scripter John Hodge) reunited for this update of '30s screwball comedies and '40s fantasies, such as Here Comes Mr. Jordan(1941), Angel on My Shoulder(1946), Down to Earth(1947), and the 1946 Stairway to Heaven (co-directed by Macdonald's grandfather, Emeric Pressburger). Tossed together for $12 million, the result is a combination salad, a surreal salmagundi with an added animated sequence for lagniappe. In,Heaven, Gabriel (Dan Hedaya) sends angels O'Reilly (Holly Hunter) and Jackson (Delroy Lindo) down to Earth to make two people fall in love. If the angels fail, they must remain on Earth. The target couple: well-to-do Celine (Cameron Diaz) and impoverished, aspiring novelist Robert (Ewan McGregor), a janitor at the corporation owned by her wealthy father, Naville (Ian Holm). Robert loses his job, kidnaps Celine, and the two retreat to a mountain hideout where they discuss splitting the ransom. O'Reilly and Jackson plan to make Robert and Celine love each other by putting them in jeopardy, so the two angels get hired on by Naville as bounty hunters. Although Robert and Celine argue, they also sing and dance together at a local karaoke bar, a scene evocative of both Dennis Potter's Karaoke and the memorable karaoke performance by Cameron Diaz in My Best Friend's Wedding. The angels make few gains, but when Jackson is on the brink of killing Robert, Celine comes to his rescue. Naville cancels Celine's credit card, so she robs a bank. Robert is shot during the robbery, and Celine has dentist Elliot (Stanley Tucci) remove the bullet. Robert awakens, finds the two together, and knocks out Elliot, prompting an argument that leads Celine and Robert to separate. Plagued by their own problems, the angels kidnap Celine themselves, and as complications mount, Gabriel eventually has God intervene. Filmed in Utah, although Hodge originally planned the story to take place in France and England. ~ Bhob Stewart, Rovi"
"the_giver";"The Giver";"2013 2014 2015";"Aug 15, 2014 Wide";"Phillip Noyce";"Vadim Perelman,Lois Lowry,Robert B. Weide,Michael Mitnick";"Jeff Bridges,Meryl Streep,Brenton Thwaites,Katie Holmes,Odeya Rush,Taylor Swift,Cameron Monaghan,Emma Tremblay,Alexander Skarsgård";"2 hr. 20 min.";"5.3/10,5.4/10";"PG-13";"Drama,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/the_giver/";"The haunting story of THE GIVER centers on Jonas (Brenton Thwaites), a young man who lives in a seemingly ideal, if colorless, world of conformity and contentment. Yet as he begins to spend time with The Giver (Jeff Bridges), who is the sole keeper of all the community's memories, Jonas quickly begins to discover the dark and deadly truths of his community's secret past. With this newfound power of knowledge, he realizes that the stakes are higher than imagined - a matter of life and death for,himself and those he loves most. At extreme odds, Jonas knows that he must escape their world to protect them all - a challenge that no one has ever succeeded at before. THE GIVER is based on Lois Lowry's beloved young adult novel of the same name, which was the winner the 1994 Newbery Medal and has sold over 10 million copies worldwide. (C) Weinstein"
"beyond_the_sea_2005";"Beyond the Sea";"2004 2005 2006";"Mar 23, 2005 Wide";"Lisandro Perez-Rey";"Lisandro Perez-Rey";;;"6.8/10";"Unrated";"Documentary,Special Interest";"http://www.rottentomatoes.com/m/beyond_the_sea_2005/";"With support from the Florida International University's Cuban Research Institute, Lisandro Perez-Rey directs Mas Alla Del Mar (Beyond the Sea), a documentary about the Mariel Boatlift. This historical and personal film tells the story of several Cuban exiles who left their island country from the port of Mariel during the boatlift of 1980. Following a rush on the embassy in Havana, more than 100,000 Cubans fled their homeland in hopes of creating a new life in the U.S. A mass of Cuban residents,-- from average middle-class families to hardened criminals -- huddled onto boats. Upon their arrival in Florida, many of them were met with violence. Perez-Ray visits with many of the surviving exiles for in-depth interviews."
"the_last_survivors";"The Last Survivors (The Well)";"2013 2014 2015";"Jun 12, 2014 Wide";"Tom Hammock,Thomas S. Hammock";"Tom Hammock,Jacob Forman,Thomas S. Hammock";"Haley Lu Richardson,Booboo Stewart,Max Charles,Rena Owen,Jon Gries,Nicole Fox,Michael Massee,Michael Welch,Barbara Crampton,Jacqueline Emerson,Leo Lee";;"";"Unrated";"Action & Adventure,Horror,Mystery & Suspense";"http://www.rottentomatoes.com/m/the_last_survivors/";"At the edge of an expansive barren valley, all that remains of The Wallace Farm for Wayward Youth is a few hollowed-out husks of buildings. Seventeen-year-old Kendal (Haley Lu Richardson) can barely recall when the Oregon valley was still lush. It's been a decade since the last rainfall, and society at large has dried up and blown away. Kendal and the few others that remain barely scrape by, while dreaming of escape. When a greedy water baron lays claim to what little of the precious resource,remains underground, Kendal must decide whether to run and hide or bravely fight for the few cherished people and things she has left."
"chasing_amy";"Chasing Amy";"1996 1997 1998";"Apr 4, 1997 Wide";"Kevin Smith";"Kevin Smith";"Ben Affleck,Joey Lauren Adams,Jason Lee,Dwight Ewell,Jason Mewes,Kevin Smith,Ethan Suplee,Scott Mosier,Casey Affleck,Guinevere Turner,Illeana Douglas,Carman Lee,Brian O'Halloran,Matt Damon,Dan Lunney,Tony Torin,Rebecca Waxman,Paris Petrick,Welker White,Carmen Lee,Kelli Simpkins,John Willyung,Tsemach Washington,Ernie O'Donnell,Kristin Mosier,Virginia Smith,Carmen Llywelyn";"1 hr. 53 min.";"7.4/10,7.3/10";"R (for strong, graphic sex-related dialogue, language, sexuality and drug content)";"Comedy,Romance";"http://www.rottentomatoes.com/m/chasing_amy/";"After a pair of films about hipster slackers, the work of writer-director Kevin Smith matured and gained critical respect with this low budget, independent comedy-drama about love, sex and the fine line between the two. Ben Affleck stars as Holden McNeil, a New Jersey comic book writer who is roommates with his best friend and professional partner, artist Banky Edwards (Jason Lee). Their hit comic book series, 'Bluntman and Chronic,' is loosely patterned after a pair of acquaintances, Jay (Jason,Mewes) and Silent Bob (played by Smith), two characters already familiar as supporting players in several Smith films. Into Holden's life comes Alyssa Jones (Joey Lauren Adams), a lesbian and fellow comic book creator who quickly becomes a close friend, although Holden is powerfully attracted to her. Eventually, Alyssa realizes that she is attracted to Holden as well and they begin a physical relationship, much to the consternation of Banky, whose ire over losing his best friend to a lesbian seems to border on romantic jealousy. After he learns something about Alyssa's sexual past, however, Holden's immature response to his new knowledge destroys both his romance with Alyssa and his friendship with Banky. Chasing Amy (1997) was the third film in what Smith referred to as his 'New Jersey series,' films set at least partly in the Garden State and featuring the Jay and Silent Bob characters. ~ Karl Williams, Rovi"
"billie";"Billie";"1964 1965 1966";"Dec 13, 1965 Wide";"Don Weis";"Ronald Alexander";"Patty Duke,Jim Backus,Jane Greer,Warren Berlinger,Billy De Wolfe,Charles Lane,Dick Sargent,Susan Seaforth Hayes,Ted Bessel,Ted Bessell,Richard Deacon,Bobby Diamond,Michael Fox,Clive Clerk,Harlan Warde,Jean MacRae,Allan Grant,Georgia Simmons,Arline Anderson,Layte Bowden,Matty Jordan,Shirley J. Shawn,Maria Lennard,Breena Howard,Mark Elwes,Craig W. Chudy";"1 hr. 26 min.";"";"Unrated";"Romance,Musical & Performing Arts,Classics,Comedy";"http://www.rottentomatoes.com/m/billie/";"Billie is a screen version of Ronald Alexander's perennial stage favorite +Time Out For Ginger. Patty Duke plays a tomboyish high schooler who excels in athletics but who continues to strike out socially. Jim Backus and Jane Greer perform yeoman service as Duke's parents, who wonder how long it's going to be before their daughter stops trying to be their son. Backus is particularly concerned because he's running for mayor on a platform of 'male supremacy' (this is 1965, remember?). From time to,time, Duke expresses her frustration in song: her big number finds her holding her gym shoes in one hand, a bottle of perfume in the other. Warren Berlinger also stars as Duke's long-suffering boyfriend."
"operation_dumbo_drop";"Operation Dumbo Drop";"1994 1995 1996";"Jul 28, 1995 Wide";"Simon Wincer";"Gene Quintano,M. James Kouf Jr.";"Danny Glover,Ray Liotta,Denis Leary,Doug E. Doug,Corin Nemec,Tcheky Karyo,Hoang Ly,Dinh Thien Le,Vo Trung Anh,Marshall Bell,James Hong,Long Nguyen,Tim Kelleher,Scott N. Stevens,Kevin La Rosa,Christopher Ward,Robert Kevin Miller,Michael Lee,Le Minh Tien,Mac Van Nam,Ton Nguyen That,Somsak Hormsabat,Lionel Douglas,Tien Nguyen Van,Doi Chettawat Kanboo...,Chern Dao Van,Steve Countouriotis,Mark S. Bryant,Jared Chandler,Nick Satriano,Hing Hang Quang,Thanh Nguyen,Wichien Nguyen Thi";"1 hr. 47 min.";"4.1/10";"PG";"Comedy,Kids & Family";"http://www.rottentomatoes.com/m/operation_dumbo_drop/";"This comedy is set in Vietnam during the war and chronicles the efforts of a small band of Green Berets as they endeavor to help out a beleaguered village. When the village's only elephant is shot, American troops promise to replace it in time for an important local ritual."
